code,name,year,month,temp_max,temp_min
GTM.10364838,Izabal,1950,06,27.35,22.14
GTM.10364839,Zacapa,1950,06,25.75,19.23
GTM.10364840,Chiquimula,1950,06,24.79,18.16
GTM.10364841,Jalapa,1950,06,23.84,16.31
GTM.10364842,Jutiapa,1950,06,25.94,18.67
HND.1111420,Atlantida,1950,06,27.14,22.02
HND.1111421,Choluteca,1950,06,29.4,22.2
HND.1111422,Colon,1950,06,27.39,21.57
HND.1111423,Comayagua,1950,06,25.27,17.98
HND.1111424,Copan,1950,06,24.9,18.17
HND.1111425,Cortes,1950,06,27.68,21.55
HND.1111426,Francisco Morazan,1950,06,25.52,18.13
HND.1111427,Gracias A Dios,1950,06,27.58,22.82
HND.1111428,Intibuca,1950,06,24.37,16.96
HND.1111429,Islas De Bahia,1950,06,27.18,25.95
HND.1111430,La Paz,1950,06,25.5,17.76
HND.1111431,Lempira,1950,06,24.71,17.38
HND.1111432,Name Unknown,1950,06,27.36,25.83
HND.1111433,Ocotepeque,1950,06,23.61,16.8
HND.1111434,Olancho,1950,06,25.91,19.46
HND.1111435,Paraiso,1950,06,25.93,19.07
HND.1111436,Santa Barbara,1950,06,26.5,19.5
HND.1111437,Valle,1950,06,29.6,23.18
HND.1111438,Yoro,1950,06,26.87,19.33
NIC.1801,Boaco,1950,06,28.0,21.64
NIC.18010,Managua,1950,06,30.45,23.54
NIC.18011,Masaya,1950,06,29.13,22.85
NIC.18012,Matagalpa,1950,06,26.82,20.62
NIC.18013,Nueva Segovia,1950,06,25.86,19.44
NIC.18014,Región Autónoma del Caribe Norte,1950,06,27.56,22.41
NIC.18015,Región Autónoma del Caribe Sur,1950,06,27.99,22.75
NIC.18016,Río San Juan,1950,06,28.44,22.98
NIC.18017,Rivas,1950,06,27.51,24.47
NIC.1802,Carazo,1950,06,29.74,23.54
NIC.1803,Chinandega,1950,06,30.52,23.53
NIC.1804,Chontales,1950,06,28.1,22.36
NIC.1805,Estelí,1950,06,26.52,19.76
NIC.1806,Granada,1950,06,28.91,23.5
NIC.1807,Jinotega,1950,06,25.92,20.06
NIC.1808,León,1950,06,30.33,23.19
NIC.1809,Madriz,1950,06,26.25,19.52
PAN.1911,Bocas del Toro,1950,06,24.87,19.65
PAN.19110,Ngäbe Buglé,1950,06,25.91,20.83
PAN.19111,Panamá,1950,06,27.58,23.56
PAN.19112,Panamá Oeste,1950,06,28.1,23.27
PAN.19113,Veraguas,1950,06,27.22,22.67
PAN.1912,Chiriquí,1950,06,26.35,21.17
PAN.1913,Coclé,1950,06,28.0,22.55
PAN.1914,Colón,1950,06,27.69,23.4
PAN.1915,Darién,1950,06,27.07,22.51
PAN.1916,Emberá,1950,06,27.14,22.13
PAN.1917,Herrera,1950,06,28.35,22.58
PAN.1918,Kuna Yala,1950,06,27.56,23.81
PAN.1919,Los Santos,1950,06,27.72,22.87
SLV.751184,Ahuachapan,1950,06,26.63,21.09
SLV.751185,Cabanas,1950,06,28.19,20.73
SLV.751186,Chalatenango,1950,06,27.0,19.83
SLV.751187,Cuscatlan,1950,06,28.12,20.78
SLV.751188,La Libertad,1950,06,27.42,21.51
SLV.751189,La Paz,1950,06,27.59,23.05
SLV.751190,La Union,1950,06,29.26,22.71
SLV.751191,Morazan,1950,06,27.95,20.28
SLV.751192,San Miguel,1950,06,29.17,22.08
SLV.751193,San Salvador,1950,06,27.97,21.25
SLV.751194,San Vicente,1950,06,28.54,21.65
SLV.751195,Santa Ana,1950,06,26.88,19.6
SLV.751196,Sonsonate,1950,06,26.88,21.63
SLV.751197,Usulutan,1950,06,29.08,23.13
BLZ.28603,Belize,1950,07,27.89,24.05
BLZ.28604,Cayo,1950,07,26.75,21.43
BLZ.28605,Corozal,1950,07,28.45,23.93
BLZ.28606,Orange Walk,1950,07,28.44,22.78
BLZ.28607,Stann Creek,1950,07,26.58,22.83
BLZ.28608,Toledo,1950,07,26.99,22.24
CRI.61981,Alajuela,1950,07,26.43,20.56
CRI.61982,Cartago,1950,07,21.82,15.06
CRI.61983,Guanacaste,1950,07,28.51,22.3
CRI.61984,Heredia,1950,07,26.41,20.14
CRI.61985,Limon,1950,07,25.61,19.66
CRI.61986,Puntarenas,1950,07,25.72,20.76
CRI.61987,San Jose,1950,07,23.28,17.48
GTM.10364821,Guatemala,1950,07,23.18,14.67
GTM.10364822,El Progreso,1950,07,23.69,15.64
GTM.10364823,Sacatepéquez,1950,07,22.31,14.03
GTM.10364824,Chimaltenango,1950,07,21.19,13.73
GTM.10364825,Escuintla,1950,07,27.16,21.29
GTM.10364826,Santa Rosa,1950,07,25.98,18.85
GTM.10364827,Sololá,1950,07,20.17,14.06
GTM.10364828,Totonicapán,1950,07,18.33,10.71
GTM.10364829,Quetzaltenango,1950,07,22.3,15.77
GTM.10364830,Suchitepéquez,1950,07,27.3,21.04
GTM.10364831,Retalhuleu,1950,07,28.55,22.62
GTM.10364832,San Marcos,1950,07,21.81,14.23
GTM.10364833,Huehuetenango,1950,07,20.89,12.41
GTM.10364834,Quiché,1950,07,22.12,14.74
GTM.10364835,Baja Verapaz,1950,07,22.95,15.01
GTM.10364836,Alta Verapaz,1950,07,25.57,19.05
GTM.10364837,Petén,1950,07,29.25,22.0
GTM.10364838,Izabal,1950,07,26.91,21.82
GTM.10364839,Zacapa,1950,07,25.26,18.9
GTM.10364840,Chiquimula,1950,07,24.49,17.79
GTM.10364841,Jalapa,1950,07,23.54,15.73
GTM.10364842,Jutiapa,1950,07,26.15,18.27
HND.1111420,Atlantida,1950,07,26.99,21.44
HND.1111421,Choluteca,1950,07,29.82,21.82
HND.1111422,Colon,1950,07,27.45,21.19
HND.1111423,Comayagua,1950,07,24.84,17.55
HND.1111424,Copan,1950,07,24.56,17.97
HND.1111425,Cortes,1950,07,27.39,21.07
HND.1111426,Francisco Morazan,1950,07,25.1,17.54
HND.1111427,Gracias A Dios,1950,07,28.0,22.7
HND.1111428,Intibuca,1950,07,24.37,16.61
HND.1111429,Islas De Bahia,1950,07,27.38,25.7
HND.1111430,La Paz,1950,07,25.62,17.49
HND.1111431,Lempira,1950,07,24.79,17.14
HND.1111432,Name Unknown,1950,07,27.63,25.9
HND.1111433,Ocotepeque,1950,07,23.78,16.55
HND.1111434,Olancho,1950,07,25.65,18.85
HND.1111435,Paraiso,1950,07,25.35,18.5
HND.1111436,Santa Barbara,1950,07,26.12,19.16
HND.1111437,Valle,1950,07,30.51,22.99
HND.1111438,Yoro,1950,07,26.41,18.46
NIC.1801,Boaco,1950,07,27.46,21.17
NIC.18010,Managua,1950,07,30.25,23.2
NIC.18011,Masaya,1950,07,28.77,22.45
NIC.18012,Matagalpa,1950,07,26.5,20.22
NIC.18013,Nueva Segovia,1950,07,25.24,18.83
NIC.18014,Región Autónoma del Caribe Norte,1950,07,28.02,22.26
NIC.18015,Región Autónoma del Caribe Sur,1950,07,27.85,22.44
NIC.18016,Río San Juan,1950,07,27.74,22.5
NIC.18017,Rivas,1950,07,27.08,24.2
NIC.1802,Carazo,1950,07,29.4,23.27
NIC.1803,Chinandega,1950,07,30.84,23.34
NIC.1804,Chontales,1950,07,27.64,21.89
NIC.1805,Estelí,1950,07,26.24,19.11
NIC.1806,Granada,1950,07,28.52,23.13
NIC.1807,Jinotega,1950,07,25.82,19.68
NIC.1808,León,1950,07,30.35,22.75
NIC.1809,Madriz,1950,07,25.76,18.84
PAN.1911,Bocas del Toro,1950,07,24.47,19.26
PAN.19110,Ngäbe Buglé,1950,07,25.61,20.48
PAN.19111,Panamá,1950,07,27.57,23.3
PAN.19112,Panamá Oeste,1950,07,27.83,23.03
PAN.19113,Veraguas,1950,07,26.95,22.41
PAN.1912,Chiriquí,1950,07,26.33,20.76
PAN.1913,Coclé,1950,07,27.42,22.35
PAN.1914,Colón,1950,07,27.22,23.17
PAN.1915,Darién,1950,07,27.27,22.25
PAN.1916,Emberá,1950,07,27.38,21.91
PAN.1917,Herrera,1950,07,28.07,22.27
PAN.1918,Kuna Yala,1950,07,27.44,23.56
PAN.1919,Los Santos,1950,07,27.56,22.54
SLV.751184,Ahuachapan,1950,07,27.08,20.91
SLV.751185,Cabanas,1950,07,28.56,20.41
SLV.751186,Chalatenango,1950,07,27.3,19.61
SLV.751187,Cuscatlan,1950,07,28.42,20.43
SLV.751188,La Libertad,1950,07,27.87,21.26
SLV.751189,La Paz,1950,07,28.2,23.0
SLV.751190,La Union,1950,07,29.78,22.46
SLV.751191,Morazan,1950,07,28.52,19.89
SLV.751192,San Miguel,1950,07,29.65,21.69
SLV.751193,San Salvador,1950,07,28.3,20.89
SLV.751194,San Vicente,1950,07,29.08,21.37
SLV.751195,Santa Ana,1950,07,27.15,19.34
SLV.751196,Sonsonate,1950,07,27.4,21.47
SLV.751197,Usulutan,1950,07,29.67,22.94
BLZ.28603,Belize,1950,08,28.76,23.95
BLZ.28604,Cayo,1950,08,27.69,21.22
BLZ.28605,Corozal,1950,08,29.31,23.77
BLZ.28606,Orange Walk,1950,08,29.54,22.61
BLZ.28607,Stann Creek,1950,08,27.35,22.92
BLZ.28608,Toledo,1950,08,27.74,22.19
CRI.61981,Alajuela,1950,08,27.21,20.92
CRI.61982,Cartago,1950,08,22.24,15.62
CRI.61983,Guanacaste,1950,08,28.3,22.53
CRI.61984,Heredia,1950,08,27.36,20.52
CRI.61985,Limon,1950,08,26.22,20.14
CRI.61986,Puntarenas,1950,08,25.75,21.1
CRI.61987,San Jose,1950,08,23.46,17.88
GTM.10364821,Guatemala,1950,08,23.78,15.06
GTM.10364822,El Progreso,1950,08,24.19,15.72
GTM.10364823,Sacatepéquez,1950,08,22.68,14.62
GTM.10364824,Chimaltenango,1950,08,21.55,14.18
GTM.10364825,Escuintla,1950,08,26.88,21.74
GTM.10364826,Santa Rosa,1950,08,25.87,19.3
GTM.10364827,Sololá,1950,08,20.32,14.36
GTM.10364828,Totonicapán,1950,08,18.64,10.91
GTM.10364829,Quetzaltenango,1950,08,22.36,15.96
GTM.10364830,Suchitepéquez,1950,08,26.91,21.4
GTM.10364831,Retalhuleu,1950,08,28.17,22.81
GTM.10364832,San Marcos,1950,08,22.04,14.39
GTM.10364833,Huehuetenango,1950,08,21.28,12.45
GTM.10364834,Quiché,1950,08,22.45,14.92
GTM.10364835,Baja Verapaz,1950,08,23.35,15.14
GTM.10364836,Alta Verapaz,1950,08,25.79,18.85
GTM.10364837,Petén,1950,08,29.32,21.72
GTM.10364838,Izabal,1950,08,27.39,21.72
GTM.10364839,Zacapa,1950,08,25.55,18.62
GTM.10364840,Chiquimula,1950,08,24.52,17.75
GTM.10364841,Jalapa,1950,08,23.92,15.95
GTM.10364842,Jutiapa,1950,08,26.36,18.74
HND.1111420,Atlantida,1950,08,26.9,21.61
HND.1111421,Choluteca,1950,08,29.2,22.13
HND.1111422,Colon,1950,08,27.8,21.27
HND.1111423,Comayagua,1950,08,25.04,18.09
HND.1111424,Copan,1950,08,24.57,17.92
HND.1111425,Cortes,1950,08,27.36,21.27
HND.1111426,Francisco Morazan,1950,08,25.67,17.86
HND.1111427,Gracias A Dios,1950,08,29.01,23.11
HND.1111428,Intibuca,1950,08,24.26,17.45
HND.1111429,Islas De Bahia,1950,08,27.69,25.79
HND.1111430,La Paz,1950,08,25.39,18.22
HND.1111431,Lempira,1950,08,24.7,17.77
HND.1111432,Name Unknown,1950,08,28.15,26.43
HND.1111433,Ocotepeque,1950,08,23.51,16.77
HND.1111434,Olancho,1950,08,27.02,18.94
HND.1111435,Paraiso,1950,08,26.27,18.63
HND.1111436,Santa Barbara,1950,08,26.16,19.43
HND.1111437,Valle,1950,08,29.43,23.21
HND.1111438,Yoro,1950,08,26.52,18.84
NIC.1801,Boaco,1950,08,28.03,21.54
NIC.18010,Managua,1950,08,29.87,23.27
NIC.18011,Masaya,1950,08,28.59,22.67
NIC.18012,Matagalpa,1950,08,27.33,20.48
NIC.18013,Nueva Segovia,1950,08,26.27,19.03
NIC.18014,Región Autónoma del Caribe Norte,1950,08,29.1,22.54
NIC.18015,Región Autónoma del Caribe Sur,1950,08,29.06,22.79
NIC.18016,Río San Juan,1950,08,28.79,22.82
NIC.18017,Rivas,1950,08,27.1,24.27
NIC.1802,Carazo,1950,08,29.05,23.39
NIC.1803,Chinandega,1950,08,29.94,23.43
NIC.1804,Chontales,1950,08,28.17,22.25
NIC.1805,Estelí,1950,08,26.36,19.46
NIC.1806,Granada,1950,08,28.38,23.3
NIC.1807,Jinotega,1950,08,27.15,19.97
NIC.1808,León,1950,08,29.7,22.85
NIC.1809,Madriz,1950,08,26.3,19.21
PAN.1911,Bocas del Toro,1950,08,24.85,19.7
PAN.19110,Ngäbe Buglé,1950,08,25.88,20.77
PAN.19111,Panamá,1950,08,27.71,23.36
PAN.19112,Panamá Oeste,1950,08,28.06,23.09
PAN.19113,Veraguas,1950,08,27.24,22.52
PAN.1912,Chiriquí,1950,08,26.33,21.11
PAN.1913,Coclé,1950,08,27.76,22.33
PAN.1914,Colón,1950,08,27.63,23.22
PAN.1915,Darién,1950,08,27.64,22.32
PAN.1916,Emberá,1950,08,27.77,21.93
PAN.1917,Herrera,1950,08,28.47,22.36
PAN.1918,Kuna Yala,1950,08,27.74,23.63
PAN.1919,Los Santos,1950,08,27.82,22.64
SLV.751184,Ahuachapan,1950,08,26.95,21.25
SLV.751185,Cabanas,1950,08,28.27,21.03
SLV.751186,Chalatenango,1950,08,27.32,20.09
SLV.751187,Cuscatlan,1950,08,28.56,20.94
SLV.751188,La Libertad,1950,08,27.81,21.54
SLV.751189,La Paz,1950,08,27.57,22.96
SLV.751190,La Union,1950,08,29.07,22.74
SLV.751191,Morazan,1950,08,27.9,20.5
SLV.751192,San Miguel,1950,08,28.95,22.02
SLV.751193,San Salvador,1950,08,28.39,21.3
SLV.751194,San Vicente,1950,08,28.47,21.68
SLV.751195,Santa Ana,1950,08,27.4,19.72
SLV.751196,Sonsonate,1950,08,27.13,21.68
SLV.751197,Usulutan,1950,08,28.85,23.05
BLZ.28603,Belize,1950,09,29.03,24.2
BLZ.28604,Cayo,1950,09,27.86,21.63
BLZ.28605,Corozal,1950,09,29.6,23.91
BLZ.28606,Orange Walk,1950,09,29.75,22.95
BLZ.28607,Stann Creek,1950,09,27.68,23.42
BLZ.28608,Toledo,1950,09,28.11,22.63
CRI.61981,Alajuela,1950,09,27.82,21.24
CRI.61982,Cartago,1950,09,22.83,15.91
CRI.61983,Guanacaste,1950,09,28.7,22.8
CRI.61984,Heredia,1950,09,28.09,20.89
CRI.61985,Limon,1950,09,26.92,20.47
CRI.61986,Puntarenas,1950,09,26.09,21.3
CRI.61987,San Jose,1950,09,23.85,18.07
GTM.10364821,Guatemala,1950,09,23.67,15.16
GTM.10364822,El Progreso,1950,09,24.55,16.13
GTM.10364823,Sacatepéquez,1950,09,22.44,14.57
GTM.10364824,Chimaltenango,1950,09,21.6,14.33
GTM.10364825,Escuintla,1950,09,27.02,21.72
GTM.10364826,Santa Rosa,1950,09,25.71,19.19
GTM.10364827,Sololá,1950,09,20.5,14.48
GTM.10364828,Totonicapán,1950,09,19.11,11.32
GTM.10364829,Quetzaltenango,1950,09,22.61,16.18
GTM.10364830,Suchitepéquez,1950,09,27.22,21.47
GTM.10364831,Retalhuleu,1950,09,28.47,22.81
GTM.10364832,San Marcos,1950,09,22.06,14.83
GTM.10364833,Huehuetenango,1950,09,21.54,12.91
GTM.10364834,Quiché,1950,09,23.14,15.33
GTM.10364835,Baja Verapaz,1950,09,23.9,15.55
GTM.10364836,Alta Verapaz,1950,09,26.62,19.56
GTM.10364837,Petén,1950,09,29.38,22.12
GTM.10364838,Izabal,1950,09,28.14,22.27
GTM.10364839,Zacapa,1950,09,26.41,19.21
GTM.10364840,Chiquimula,1950,09,25.23,17.98
GTM.10364841,Jalapa,1950,09,24.24,16.21
GTM.10364842,Jutiapa,1950,09,26.08,18.46
HND.1111420,Atlantida,1950,09,27.38,22.0
HND.1111421,Choluteca,1950,09,29.04,21.8
HND.1111422,Colon,1950,09,28.26,21.7
HND.1111423,Comayagua,1950,09,25.53,17.8
HND.1111424,Copan,1950,09,25.37,18.04
HND.1111425,Cortes,1950,09,27.93,21.57
HND.1111426,Francisco Morazan,1950,09,26.0,17.94
HND.1111427,Gracias A Dios,1950,09,29.29,23.37
HND.1111428,Intibuca,1950,09,24.6,16.93
HND.1111429,Islas De Bahia,1950,09,28.12,26.31
HND.1111430,La Paz,1950,09,25.52,17.69
HND.1111431,Lempira,1950,09,24.99,17.19
HND.1111432,Name Unknown,1950,09,28.12,26.19
HND.1111433,Ocotepeque,1950,09,24.17,16.65
HND.1111434,Olancho,1950,09,27.46,19.41
HND.1111435,Paraiso,1950,09,26.84,18.95
HND.1111436,Santa Barbara,1950,09,26.82,19.41
HND.1111437,Valle,1950,09,29.17,22.85
HND.1111438,Yoro,1950,09,26.97,19.01
NIC.1801,Boaco,1950,09,28.57,21.76
NIC.18010,Managua,1950,09,29.81,23.25
NIC.18011,Masaya,1950,09,29.02,22.83
NIC.18012,Matagalpa,1950,09,27.87,20.53
NIC.18013,Nueva Segovia,1950,09,26.98,19.4
NIC.18014,Región Autónoma del Caribe Norte,1950,09,29.49,22.86
NIC.18015,Región Autónoma del Caribe Sur,1950,09,29.56,23.21
NIC.18016,Río San Juan,1950,09,29.32,23.25
NIC.18017,Rivas,1950,09,27.52,24.66
NIC.1802,Carazo,1950,09,29.17,23.44
NIC.1803,Chinandega,1950,09,29.93,23.24
NIC.1804,Chontales,1950,09,28.64,22.65
NIC.1805,Estelí,1950,09,26.76,19.43
NIC.1806,Granada,1950,09,28.82,23.54
NIC.1807,Jinotega,1950,09,27.66,20.4
NIC.1808,León,1950,09,29.57,22.74
NIC.1809,Madriz,1950,09,26.83,19.32
PAN.1911,Bocas del Toro,1950,09,25.58,20.03
PAN.19110,Ngäbe Buglé,1950,09,26.53,21.16
PAN.19111,Panamá,1950,09,28.31,23.63
PAN.19112,Panamá Oeste,1950,09,28.68,23.24
PAN.19113,Veraguas,1950,09,27.61,22.86
PAN.1912,Chiriquí,1950,09,26.8,21.29
PAN.1913,Coclé,1950,09,28.45,22.55
PAN.1914,Colón,1950,09,28.37,23.44
PAN.1915,Darién,1950,09,27.97,22.59
PAN.1916,Emberá,1950,09,28.09,22.18
PAN.1917,Herrera,1950,09,28.8,22.8
PAN.1918,Kuna Yala,1950,09,28.32,23.95
PAN.1919,Los Santos,1950,09,28.26,23.02
SLV.751184,Ahuachapan,1950,09,26.57,20.94
SLV.751185,Cabanas,1950,09,28.16,20.41
SLV.751186,Chalatenango,1950,09,27.02,19.43
SLV.751187,Cuscatlan,1950,09,27.96,20.32
SLV.751188,La Libertad,1950,09,27.38,21.14
SLV.751189,La Paz,1950,09,27.67,22.98
SLV.751190,La Union,1950,09,28.84,22.49
SLV.751191,Morazan,1950,09,27.86,20.12
SLV.751192,San Miguel,1950,09,28.96,21.93
SLV.751193,San Salvador,1950,09,27.81,20.78
SLV.751194,San Vicente,1950,09,28.53,21.47
SLV.751195,Santa Ana,1950,09,26.97,19.25
SLV.751196,Sonsonate,1950,09,26.86,21.42
SLV.751197,Usulutan,1950,09,28.91,23.07
BLZ.28603,Belize,1950,10,27.87,23.05
BLZ.28604,Cayo,1950,10,26.41,20.41
BLZ.28605,Corozal,1950,10,28.25,22.76
BLZ.28606,Orange Walk,1950,10,28.36,21.72
BLZ.28607,Stann Creek,1950,10,26.74,22.39
BLZ.28608,Toledo,1950,10,27.08,21.51
CRI.61981,Alajuela,1950,10,26.61,20.79
CRI.61982,Cartago,1950,10,21.73,15.57
CRI.61983,Guanacaste,1950,10,27.46,22.17
CRI.61984,Heredia,1950,10,26.77,20.49
CRI.61985,Limon,1950,10,25.71,20.08
CRI.61986,Puntarenas,1950,10,24.98,20.86
CRI.61987,San Jose,1950,10,22.72,17.69
GTM.10364821,Guatemala,1950,10,22.1,14.48
GTM.10364822,El Progreso,1950,10,22.93,15.36
GTM.10364823,Sacatepéquez,1950,10,21.23,13.99
GTM.10364824,Chimaltenango,1950,10,20.31,13.71
GTM.10364825,Escuintla,1950,10,25.97,21.02
GTM.10364826,Santa Rosa,1950,10,24.73,18.51
GTM.10364827,Sololá,1950,10,19.32,13.87
GTM.10364828,Totonicapán,1950,10,17.62,10.76
GTM.10364829,Quetzaltenango,1950,10,21.44,15.52
GTM.10364830,Suchitepéquez,1950,10,26.06,20.72
GTM.10364831,Retalhuleu,1950,10,27.25,22.12
GTM.10364832,San Marcos,1950,10,20.94,14.13
GTM.10364833,Huehuetenango,1950,10,19.93,12.51
GTM.10364834,Quiché,1950,10,21.4,14.77
GTM.10364835,Baja Verapaz,1950,10,22.11,14.9
GTM.10364836,Alta Verapaz,1950,10,24.77,18.59
GTM.10364837,Petén,1950,10,27.47,20.81
GTM.10364838,Izabal,1950,10,26.62,21.26
GTM.10364839,Zacapa,1950,10,24.79,18.21
GTM.10364840,Chiquimula,1950,10,23.54,17.1
GTM.10364841,Jalapa,1950,10,22.66,15.36
GTM.10364842,Jutiapa,1950,10,24.68,17.67
HND.1111420,Atlantida,1950,10,25.96,21.07
HND.1111421,Choluteca,1950,10,27.07,20.84
HND.1111422,Colon,1950,10,26.97,21.03
HND.1111423,Comayagua,1950,10,23.66,16.97
HND.1111424,Copan,1950,10,23.53,17.2
HND.1111425,Cortes,1950,10,26.26,20.51
HND.1111426,Francisco Morazan,1950,10,24.31,17.14
HND.1111427,Gracias A Dios,1950,10,28.63,22.72
HND.1111428,Intibuca,1950,10,23.0,16.15
HND.1111429,Islas De Bahia,1950,10,26.99,25.53
HND.1111430,La Paz,1950,10,23.91,16.83
HND.1111431,Lempira,1950,10,23.4,16.51
HND.1111432,Name Unknown,1950,10,27.41,25.77
HND.1111433,Ocotepeque,1950,10,22.34,15.81
HND.1111434,Olancho,1950,10,26.27,18.59
HND.1111435,Paraiso,1950,10,25.36,17.98
HND.1111436,Santa Barbara,1950,10,24.98,18.47
HND.1111437,Valle,1950,10,27.39,21.98
HND.1111438,Yoro,1950,10,25.18,18.37
NIC.1801,Boaco,1950,10,27.32,20.86
NIC.18010,Managua,1950,10,28.06,22.3
NIC.18011,Masaya,1950,10,27.58,22.06
NIC.18012,Matagalpa,1950,10,26.53,19.63
NIC.18013,Nueva Segovia,1950,10,25.69,18.41
NIC.18014,Región Autónoma del Caribe Norte,1950,10,28.84,22.14
NIC.18015,Región Autónoma del Caribe Sur,1950,10,28.91,22.44
NIC.18016,Río San Juan,1950,10,28.4,22.72
NIC.18017,Rivas,1950,10,26.6,24.07
NIC.1802,Carazo,1950,10,27.72,22.65
NIC.1803,Chinandega,1950,10,27.85,22.38
NIC.1804,Chontales,1950,10,27.66,21.85
NIC.1805,Estelí,1950,10,24.92,18.53
NIC.1806,Granada,1950,10,27.55,22.78
NIC.1807,Jinotega,1950,10,26.79,19.48
NIC.1808,León,1950,10,27.46,21.84
NIC.1809,Madriz,1950,10,25.15,18.34
PAN.1911,Bocas del Toro,1950,10,24.58,19.63
PAN.19110,Ngäbe Buglé,1950,10,25.97,20.71
PAN.19111,Panamá,1950,10,27.44,23.21
PAN.19112,Panamá Oeste,1950,10,28.16,22.89
PAN.19113,Veraguas,1950,10,26.92,22.33
PAN.1912,Chiriquí,1950,10,25.93,20.98
PAN.1913,Coclé,1950,10,27.9,22.11
PAN.1914,Colón,1950,10,27.77,23.08
PAN.1915,Darién,1950,10,27.08,22.14
PAN.1916,Emberá,1950,10,27.23,21.73
PAN.1917,Herrera,1950,10,28.14,22.38
PAN.1918,Kuna Yala,1950,10,27.49,23.59
PAN.1919,Los Santos,1950,10,27.68,22.6
SLV.751184,Ahuachapan,1950,10,25.58,20.23
SLV.751185,Cabanas,1950,10,26.78,19.84
SLV.751186,Chalatenango,1950,10,25.66,18.78
SLV.751187,Cuscatlan,1950,10,26.6,19.72
SLV.751188,La Libertad,1950,10,26.17,20.47
SLV.751189,La Paz,1950,10,26.48,22.22
SLV.751190,La Union,1950,10,27.25,21.66
SLV.751191,Morazan,1950,10,26.31,19.35
SLV.751192,San Miguel,1950,10,27.4,21.21
SLV.751193,San Salvador,1950,10,26.53,20.13
SLV.751194,San Vicente,1950,10,27.15,20.83
SLV.751195,Santa Ana,1950,10,25.44,18.55
SLV.751196,Sonsonate,1950,10,25.84,20.75
SLV.751197,Usulutan,1950,10,27.55,22.31
BLZ.28603,Belize,1950,11,25.96,20.59
BLZ.28604,Cayo,1950,11,24.19,17.44
BLZ.28605,Corozal,1950,11,26.39,20.35
BLZ.28606,Orange Walk,1950,11,26.41,18.7
BLZ.28607,Stann Creek,1950,11,24.67,20.08
BLZ.28608,Toledo,1950,11,24.67,18.97
CRI.61981,Alajuela,1950,11,25.09,20.27
CRI.61982,Cartago,1950,11,20.3,14.98
CRI.61983,Guanacaste,1950,11,27.37,22.03
CRI.61984,Heredia,1950,11,24.62,19.81
CRI.61985,Limon,1950,11,24.06,19.35
CRI.61986,Puntarenas,1950,11,24.71,20.67
CRI.61987,San Jose,1950,11,22.19,17.55
GTM.10364821,Guatemala,1950,11,21.67,12.06
GTM.10364822,El Progreso,1950,11,21.21,12.75
GTM.10364823,Sacatepéquez,1950,11,21.7,11.84
GTM.10364824,Chimaltenango,1950,11,20.13,11.46
GTM.10364825,Escuintla,1950,11,27.0,19.84
GTM.10364826,Santa Rosa,1950,11,26.03,16.85
GTM.10364827,Sololá,1950,11,19.38,12.08
GTM.10364828,Totonicapán,1950,11,17.07,8.16
GTM.10364829,Quetzaltenango,1950,11,21.82,13.87
GTM.10364830,Suchitepéquez,1950,11,27.04,19.71
GTM.10364831,Retalhuleu,1950,11,28.34,21.58
GTM.10364832,San Marcos,1950,11,21.27,12.04
GTM.10364833,Huehuetenango,1950,11,18.89,9.63
GTM.10364834,Quiché,1950,11,19.42,11.89
GTM.10364835,Baja Verapaz,1950,11,20.08,12.51
GTM.10364836,Alta Verapaz,1950,11,22.1,15.94
GTM.10364837,Petén,1950,11,25.48,18.09
GTM.10364838,Izabal,1950,11,23.59,19.09
GTM.10364839,Zacapa,1950,11,21.89,15.86
GTM.10364840,Chiquimula,1950,11,21.27,14.71
GTM.10364841,Jalapa,1950,11,21.53,12.87
GTM.10364842,Jutiapa,1950,11,25.15,15.65
HND.1111420,Atlantida,1950,11,23.16,19.3
HND.1111421,Choluteca,1950,11,28.43,19.98
HND.1111422,Colon,1950,11,23.94,19.32
HND.1111423,Comayagua,1950,11,20.57,15.37
HND.1111424,Copan,1950,11,20.38,15.1
HND.1111425,Cortes,1950,11,22.98,18.56
HND.1111426,Francisco Morazan,1950,11,22.52,15.74
HND.1111427,Gracias A Dios,1950,11,26.16,21.52
HND.1111428,Intibuca,1950,11,21.04,14.57
HND.1111429,Islas De Bahia,1950,11,25.58,23.87
HND.1111430,La Paz,1950,11,22.57,15.45
HND.1111431,Lempira,1950,11,22.06,15.02
HND.1111432,Name Unknown,1950,11,26.2,24.63
HND.1111433,Ocotepeque,1950,11,20.55,13.87
HND.1111434,Olancho,1950,11,23.8,17.06
HND.1111435,Paraiso,1950,11,23.71,16.16
HND.1111436,Santa Barbara,1950,11,21.54,16.59
HND.1111437,Valle,1950,11,29.2,21.48
HND.1111438,Yoro,1950,11,22.04,16.78
NIC.1801,Boaco,1950,11,27.03,20.16
NIC.18010,Managua,1950,11,29.68,22.07
NIC.18011,Masaya,1950,11,28.44,21.63
NIC.18012,Matagalpa,1950,11,26.17,18.6
NIC.18013,Nueva Segovia,1950,11,24.09,16.63
NIC.18014,Región Autónoma del Caribe Norte,1950,11,26.97,21.2
NIC.18015,Región Autónoma del Caribe Sur,1950,11,27.24,21.76
NIC.18016,Río San Juan,1950,11,27.06,22.0
NIC.18017,Rivas,1950,11,26.97,24.02
NIC.1802,Carazo,1950,11,28.9,22.54
